2017年2月14日,トランジスタ技術 2017年 03 月号,"1,000",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o08_?ie=UTF8&orderID=249-7656207-3490258
2017年2月14日,Interface(インターフェース) 2017年 04 月号 [雑誌],"1,000",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o09_?ie=UTF8&orderID=249-0073426-8859835
2017年2月12日,触感をつくる――《テクタイル》という考え方 (岩波科学ライブラリー),"2,247",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o00_?ie=UTF8&orderID=249-8892337-7321432
2017年2月12日,日経Linux(リナックス)2017年3月号等,"4,764",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o01_?ie=UTF8&orderID=249-9251689-7131020
2017年2月9日,Gitが、おもしろいほどわかる基本の使い方33〈バージョン管理、SourceTree、Bitbucket〉,"2,160",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o02_?ie=UTF8&orderID=249-0083344-2479000
2017年2月5日,Webデザインの見本帳 実例で学ぶ最新のスタイルとセオリー,"2,700",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o03_?ie=UTF8&orderID=249-6389948-6033461
2017年2月5日,Webデザインの新しい教科書 改訂新版 基礎から覚える、深く理解できる。〈HTML5、CSS3、レスポンシブWebデザイン〉,"2,700",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o04_?ie=UTF8&orderID=249-1977610-0605415
2017年2月5日,ドイツ人はなぜ、１年に150日休んでも仕事が回るのか,756,https://www.amazon.co.jp/gp/digital/your-account/order-summary.html/ref=oh_aui_dpi_o05_?ie=UTF8&orderID=D01-5044526-7762602&print=1
2017年1月31日,心理統計法 (放送大学教材),"3,024",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o08_?ie=UTF8&orderID=250-8413356-3238241
2017年1月31日,VOX PLUS 3DVR ゴーグル イヤホン実装・音量調整・動画一時停止 iPhone6s 7Plus Samsung Sonyなど多機種対応,"3,300",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o00_?ie=UTF8&orderID=249-5072798-9067827
2017年1月30日,ビジネスの世界で戦うのならファイナンスから始めなさい,"1,728",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o01_?ie=UTF8&orderID=249-4631742-3791011
2017年1月29日,生産性―――マッキンゼーが組織と人材に求め続けるもの,"1,728",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o02_?ie=UTF8&orderID=250-9363072-9407833
2017年1月29日,関数型プログラミングの基礎 JavaScriptを使って学ぶ,"3,024",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o03_?ie=UTF8&orderID=250-9759685-4855042
2017年1月28日,トップM&Aアドバイザーが初めて明かす 中小企業M&A 34の真実,"1,728",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o05_?ie=UTF8&orderID=249-0348892-5133465
2017年1月23日,日経ソフトウエア2017年3月号,"1,220",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o08_?ie=UTF8&orderID=250-7991030-8947003
2017年1月21日,まつもとゆきひろ 言語のしくみ,"3,024",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o02_?ie=UTF8&orderID=249-9525014-7898229
2017年1月20日,WOLFTEETH　VR box 3Dメガネ 3D眼鏡 3D VRボックス 超3D映像効果 3DVR スマホゴーグル　専用Bluetoothリモコン 734602,788,https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o03_?ie=UTF8&orderID=249-6621395-2212612
2017年1月20日,日経テクノロジー展望2017 世界を変える100の技術,"2,376",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o04_?ie=UTF8&orderID=503-8783714-4827846
2017年1月19日,日経Linux(リナックス)2017年2月号,"1,540",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o05_?ie=UTF8&orderID=250-5154520-2677440
2017年1月19日,クラウドソーシングでビジネスはこう変わる,"1,620",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o06_?ie=UTF8&orderID=250-4305533-3803011
2017年1月19日,理科系の作文技術 (中公新書 (624)),756,https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o07_?ie=UTF8&orderID=249-8754532-7154205
2017年1月19日,MAMORIO BLUE,"3,780",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o09_?ie=UTF8&orderID=249-5975876-1896639
2017年1月17日,Interface(インターフェース) 2017年 03 月号等,"3,298",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o02_?ie=UTF8&orderID=249-6685421-0617449
2017年1月17日,トランジスタ技術 2017年 02 月号等,"4,240",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o03_?ie=UTF8&orderID=249-2405382-2699800
2017年1月17日,UnityによるVRアプリケーション開発 ―作りながら学ぶバーチャルリアリティ入門,"3,240",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o04_?ie=UTF8&orderID=249-3364768-0209440
2017年1月16日,Kindle for PC (Windows) [ダウンロード],0,https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o07_?ie=UTF8&orderID=250-9082733-9661449
2017年1月12日,Angular2によるモダンWeb開発 TypeScriptを使った基本プログラミング,"3,024",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o09_?ie=UTF8&orderID=249-4447710-4851832
2017年1月12日,WebデベロッパーのためのReact開発入門 JavaScript UIライブラリの基本と活用,"2,700",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o00_?ie=UTF8&orderID=249-5671822-0132665
2017年1月11日,30の戦いからよむ日本史〈上〉 (日経ビジネス人文庫),842,https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o01_?ie=UTF8&orderID=250-7692208-8265415
2017年1月11日,Essential細胞生物学(原書第4版),"8,640",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o02_?ie=UTF8&orderID=250-4903647-9163005
2017年1月11日,超ワイド&パノラマ 鳥瞰イラストでよみがえる歴史の舞台 (Gakken Mook),"1,944",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o03_?ie=UTF8&orderID=250-0205769-5521431
2017年1月9日,タオバオで稼ぐ! 初心者から始める中国輸出の教科書,"1,620",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o05_?ie=UTF8&orderID=250-8771859-5289454
2017年1月8日,自然会話ロボットを作ろう! RaspberryPiとArduinoで作る人工知能,"2,160",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o06_?ie=UTF8&orderID=250-3205508-4030266
2017年1月7日,VOX+ Gear+ 3DVRゴーグル 4-6.5インチに適用iPhone6s 7Plus Samsung Sonyなど多機種対応 Playstation初体験,"2,270",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o07_?ie=UTF8&orderID=250-1109767-2027006
2017年1月1日,短時間で的確に作り上げる IT現場の文書作成術,"2,700",https://www.amazon.co.jp/gp/css/summary/print.html/ref=oh_aui_pi_o08_?ie=UTF8&orderID=250-9818485-6103814
,,"429,922",
